"year","county_name","county","deaths","pop_at_risk","rate","space.time"
1979,"Preble",68,13,37848,0.000343479179877404,1036
1979,"Putnam",69,11,34357,0.000320167651424746,1037
1979,"Richland",70,45,130231,0.000345539848423186,1038
1979,"Ross",71,27,64850,0.000416345412490362,1039
1979,"Sandusky",72,23,63737,0.000360857900434598,1040
1979,"Scioto",73,41,84442,0.000485540370905474,1041
1979,"Seneca",74,19,62674,0.000303156013657976,1042
1979,"Shelby",75,9,43056,0.000209030100334448,1043
1979,"Stark",76,182,377507,0.000482110265505011,1044
1979,"Summit",77,247,526662,0.000468991497393015,1045
1979,"Trumbull",78,91,241424,0.000376930214063225,1046
1979,"Tuscarawas",79,28,84041,0.000333170714294214,1047
1979,"Union",80,4,29408,0.000136017410228509,1048
1979,"Van Wert",81,9,30443,0.000295634464408895,1049
1979,"Vinton",82,6,11338,0.000529193861351208,1050
1979,"Warren",83,43,98221,0.000437788253021248,1051
1979,"Washington",84,20,63759,0.000313681205790555,1052
1979,"Wayne",85,36,97328,0.000369883281275686,1053
1979,"Williams",86,10,36083,0.000277138818834354,1054
1979,"Wood",87,28,106035,0.00026406375253454,1055
1979,"Wyandot",88,7,22804,0.0003069636905806,1056
1980,"Adams",1,14,24305,0.000576013166015223,1057
1980,"Allen",2,46,111850,0.000411265087170317,1058
1980,"Ashland",3,22,46121,0.000477006136033477,1059
1980,"Ashtabula",4,58,103685,0.000559386603655302,1060
1980,"Athens",5,25,56429,0.000443034609863723,1061
1980,"Auglaize",6,17,42491,0.000400084723823869,1062
1980,"Belmont",7,54,82246,0.000656566884711719,1063
1980,"Brown",8,21,31977,0.000656722018951121,1064
1980,"Butler",9,135,258877,0.000521483175407626,1065
1980,"Carroll",10,7,25491,0.000274606723941783,1066
1980,"Champaign",11,17,33544,0.000506797042690198,1067
1980,"Clark",12,99,149783,0.000660956183278476,1068
1980,"Clermont",13,62,128713,0.000481691826000482,1069
1980,"Clinton",14,11,34535,0.000318517446069205,1070
1980,"Columbiana",15,51,113124,0.000450832714543333,1071
1980,"Coshocton",16,22,35958,0.000611824906835753,1072
1980,"Crawford",17,28,49919,0.000560908672048719,1073
1980,"Cuyahoga",18,917,1491686,0.000614740635763827,1074
1980,"Darke",19,18,54782,0.000328575079405644,1075
1980,"Defiance",20,12,39768,0.000301750150875075,1076
1980,"Delaware",21,17,53872,0.000315562815562816,1077
1980,"Erie",22,41,79327,0.000516847983662561,1078
1980,"Fairfield",23,33,93630,0.000352451137455944,1079
1980,"Fayette",24,14,27322,0.000512407583632238,1080
1980,"Franklin",25,402,868797,0.000462708780071754,1081
1980,"Fulton",26,9,37676,0.000238878861874934,1082
1980,"Gallia",27,15,30051,0.000499151442547669,1083
1980,"Geauga",28,22,74242,0.000296328223916382,1084
1980,"Greene",29,44,129421,0.000339975738095054,1085
1980,"Guernsey",30,22,41935,0.000524621437939669,1086
1980,"Hamilton",31,583,871090,0.000669276423790883,1087
1980,"Hancock",32,29,64375,0.000450485436893204,1088
1980,"Hardin",33,18,32593,0.000552265823949928,1089
1980,"Harrison",34,8,17987,0.000444765664090732,1090
1980,"Henry",35,7,28277,0.000247551013190933,1091
1980,"Highland",36,25,33506,0.000746135020593327,1092
1980,"Hocking",37,14,24234,0.000577700751010976,1093
1980,"Holmes",38,3,29388,0.000102082482645978,1094
1980,"Huron",39,25,54519,0.000458555732863772,1095
1980,"Jackson",40,22,30481,0.000721761097076868,1096
1980,"Jefferson",41,55,91051,0.00060405706691854,1097
1980,"Knox",42,15,46228,0.000324478670935364,1098
1980,"Lake",43,101,212138,0.000476105176818863,1099
1980,"Lawrence",44,39,63644,0.000612783608824084,1100
1980,"Licking",45,69,121054,0.000569993556594578,1101
1980,"Logan",46,19,39069,0.000486319076505669,1102
1980,"Lorain",47,115,273724,0.000420131227075448,1103
1980,"Lucas",48,243,470235,0.000516762895148171,1104
1980,"Madison",49,10,33024,0.00030281007751938,1105
1980,"Mahoning",50,142,288040,0.000492987085127066,1106
1980,"Marion",51,27,67657,0.000399071788580635,1107
1980,"Medina",52,38,112964,0.000336390354449205,1108
1980,"Meigs",53,12,23529,0.00051000892515619,1109
1980,"Mercer",54,12,38226,0.000313922461152095,1110
1980,"Miami",55,48,90168,0.000532339632685653,1111
1980,"Monroe",56,4,17287,0.000231387748018742,1112
1980,"Montgomery",57,314,570223,0.000550661758645302,1113
1980,"Morgan",58,8,14190,0.000563777307963354,1114
1980,"Morrow",59,16,26419,0.00060562473977062,1115
1980,"Muskingum",60,54,83215,0.000648921468485249,1116
1980,"Noble",61,3,11273,0.000266122593808214,1117
1980,"Ottawa",62,15,39955,0.000375422350143912,1118
1980,"Paulding",63,11,21191,0.000519088292199519,1119
1980,"Perry",64,21,31000,0.00067741935483871,1120
1980,"Pickaway",65,23,43432,0.00052956345551667,1121
1980,"Pike",66,14,22908,0.000611140213026017,1122
1980,"Portage",67,37,135770,0.000272519702437947,1123
1980,"Preble",68,24,38066,0.00063048389639048,1124
1980,"Putnam",69,13,32962,0.000394393544081063,1125
1980,"Richland",70,62,130722,0.000474288949067487,1126
1980,"Ross",71,23,64945,0.000354145815690199,1127
1980,"Sandusky",72,27,63026,0.000428394630787294,1128
1980,"Scioto",73,54,84244,0.000640995204406249,1129
1980,"Seneca",74,30,61590,0.000487092060399416,1130
1980,"Shelby",75,19,43034,0.00044151136310824,1131
1980,"Stark",76,197,377634,0.000521669129368648,1132
1980,"Summit",77,277,522227,0.000530420679129957,1133
1980,"Trumbull",78,114,241115,0.000472803434045995,1134
1980,"Tuscarawas",79,36,84476,0.000426156541502912,1135
1980,"Union",80,17,29528,0.000575724735843945,1136
1980,"Van Wert",81,13,30321,0.000428745753768016,1137
1980,"Vinton",82,5,11502,0.000434707007476961,1138
1980,"Warren",83,33,99196,0.000332674704625187,1139
1980,"Washington",84,26,64064,0.000405844155844156,1140
1980,"Wayne",85,27,97179,0.000277837804463927,1141
1980,"Williams",86,17,36296,0.000468371170376901,1142
1980,"Wood",87,32,107345,0.000298104243327589,1143
1980,"Wyandot",88,7,22618,0.000309488018392431,1144
1981,"Adams",1,12,24661,0.000486598272576132,1145
1981,"Allen",2,53,111763,0.000474217764376404,1146
1981,"Ashland",3,18,46445,0.000387555172785015,1147
1981,"Ashtabula",4,56,103457,0.000541287684738587,1148
1981,"Athens",5,33,57108,0.000577852490018912,1149
1981,"Auglaize",6,20,42760,0.000467726847521048,1150
1981,"Belmont",7,64,82242,0.000778191191848447,1151
1981,"Brown",8,12,32666,0.000367354435804812,1152
1981,"Butler",9,129,262312,0.000491780780139681,1153
1981,"Carroll",10,12,25647,0.000467890981401334,1154
1981,"Champaign",11,14,33476,0.00041821006093918,1155
1981,"Clark",12,80,149646,0.000534594977480187,1156
1981,"Clermont",13,71,131621,0.000539427598939379,1157
1981,"Clinton",14,16,34610,0.000462294134643167,1158
1981,"Columbiana",15,63,113142,0.000556822400169698,1159
1981,"Coshocton",16,13,36247,0.000358650371065192,1160
1981,"Crawford",17,21,49919,0.000420681504036539,1161
1981,"Cuyahoga",18,913,1481287,0.000616355912122364,1162
1981,"Darke",19,18,54469,0.00033046319925095,1163
1981,"Defiance",20,13,39635,0.000327992935536773,1164
1981,"Delaware",21,10,54737,0.000182691780696786,1165
1981,"Erie",22,32,79260,0.000403734544536967,1166
1981,"Fairfield",23,38,95011,0.000399953689572786,1167
1981,"Fayette",24,22,27239,0.000807665479643159,1168
1981,"Franklin",25,431,877791,0.000491005262072635,1169
1981,"Fulton",26,15,37857,0.000396227910294001,1170
1981,"Gallia",27,17,30164,0.000563585731335367,1171
1981,"Geauga",28,29,74526,0.000389125942624051,1172
1981,"Greene",29,44,129915,0.000338682985028673,1173
1981,"Guernsey",30,24,41993,0.000571523825399471,1174
1981,"Hamilton",31,542,871895,0.00062163448580391,1175
1981,"Hancock",32,22,64665,0.00034021495399366,1176
1981,"Hardin",33,15,32575,0.000460475825019186,1177
1981,"Harrison",34,12,17721,0.000677162688335873,1178
1981,"Henry",35,13,28150,0.000461811722912966,1179
1981,"Highland",36,13,34009,0.000382251756887883,1180
1981,"Hocking",37,14,24292,0.000576321422690598,1181
1981,"Holmes",38,8,29902,0.000267540632733596,1182
1981,"Huron",39,28,54706,0.000511826856286331,1183
1981,"Jackson",40,12,30290,0.000396170353251898,1184
1981,"Jefferson",41,68,90572,0.000750783906726141,1185
1981,"Knox",42,22,46575,0.0004723564143854,1186
1981,"Lake",43,83,213482,0.000388791560881011,1187
1981,"Lawrence",44,26,63682,0.000408278634464998,1188
1981,"Licking",45,72,122894,0.000585870750402786,1189
1981,"Logan",46,31,39268,0.000789446877864928,1190
1981,"Lorain",47,110,273797,0.000401757506473774,1191
1981,"Lucas",48,282,469879,0.000600154507862663,1192
1981,"Madison",49,13,33544,0.000387550679704269,1193
1981,"Mahoning",50,159,286390,0.000555186982785712,1194
1981,"Marion",51,36,67577,0.000532725631501842,1195
1981,"Medina",52,40,114372,0.000349735949358235,1196
1981,"Meigs",53,14,23561,0.000594202283434489,1197
1981,"Mercer",54,15,38352,0.000391113892365457,1198
1981,"Miami",55,37,90442,0.000409101965900798,1199
1981,"Monroe",56,7,17127,0.000408711391370351,1200
1981,"Montgomery",57,306,569946,0.000536892968807571,1201
1981,"Morgan",58,8,14220,0.000562587904360056,1202
1981,"Morrow",59,16,26787,0.000597304662709523,1203
1981,"Muskingum",60,59,83731,0.000704637469993193,1204
1981,"Noble",61,2,11253,0.000177730383008975,1205
1981,"Ottawa",62,21,40112,0.000523534104507379,1206
1981,"Paulding",63,15,21137,0.000709656053366135,1207
1981,"Perry",64,15,31387,0.000477904865071526,1208
1981,"Pickaway",65,15,43347,0.0003460447089764,1209
1981,"Pike",66,10,23697,0.000421994345275773,1210
1981,"Portage",67,49,137532,0.000356280720123317,1211
1981,"Preble",68,13,38079,0.000341395519840332,1212
1981,"Putnam",69,14,33320,0.000420168067226891,1213
1981,"Richland",70,66,130776,0.000504679757753716,1214
1981,"Ross",71,33,65570,0.000503278938538966,1215
1981,"Sandusky",72,23,62764,0.000366452106302976,1216
1981,"Scioto",73,38,84068,0.000452015035447495,1217
1981,"Seneca",74,17,61206,0.000277750547331961,1218
1981,"Shelby",75,21,43481,0.000482969572916906,1219
1981,"Stark",76,183,378207,0.000483862012072754,1220
1981,"Summit",77,253,520096,0.000486448655632806,1221
1981,"Trumbull",78,112,241243,0.000464262175482812,1222
1981,"Tuscarawas",79,40,85085,0.000470118117176941,1223
1981,"Union",80,9,29843,0.000301578259558355,1224
1981,"Van Wert",81,12,30211,0.000397206315580418,1225
1981,"Vinton",82,7,11380,0.000615114235500879,1226
1981,"Warren",83,37,100297,0.000368904354068417,1227
1981,"Washington",84,34,64320,0.000528606965174129,1228
1981,"Wayne",85,28,97997,0.000285723032337725,1229
1981,"Williams",86,23,36380,0.000632215503023639,1230
1981,"Wood",87,30,108890,0.000275507392781706,1231
1981,"Wyandot",88,11,22581,0.000487135202161109,1232
1982,"Adams",1,15,24644,0.000608667424119461,1233
1982,"Allen",2,47,109920,0.000427583697234352,1234
1982,"Ashland",3,20,46361,0.000431397079441772,1235
1982,"Ashtabula",4,53,102783,0.000515649475107751,1236
1982,"Athens",5,24,57205,0.000419543746176034,1237
1982,"Auglaize",6,23,42881,0.000536368088430774,1238
1982,"Belmont",7,47,81885,0.000573975697624718,1239
1982,"Brown",8,22,32994,0.000666787900830454,1240
1982,"Butler",9,138,262237,0.000526241529608713,1241
1982,"Carroll",10,14,25791,0.000542825016478617,1242
1982,"Champaign",11,20,33599,0.000595255811184857,1243
1982,"Clark",12,88,148059,0.000594357654718727,1244
1982,"Clermont",13,59,133244,0.000442796673771427,1245
1982,"Clinton",14,15,34500,0.000434782608695652,1246
1982,"Columbiana",15,64,113158,0.000565580869227098,1247
1982,"Coshocton",16,13,36175,0.000359364201796821,1248
1982,"Crawford",17,37,49385,0.000749215348790118,1249
1982,"Cuyahoga",18,909,1470321,0.000618232345181766,1250
1982,"Darke",19,23,53558,0.000429440979872288,1251
1982,"Defiance",20,12,39059,0.000307227527586472,1252
1982,"Delaware",21,24,55411,0.000433126996444749,1253
1982,"Erie",22,36,78345,0.000459506031016657,1254
1982,"Fairfield",23,48,95235,0.000504016380532367,1255
1982,"Fayette",24,15,27309,0.000549269471602768,1256
1982,"Franklin",25,451,881702,0.000511510691821046,1257
1982,"Fulton",26,8,37725,0.000212060967528164,1258
1982,"Gallia",27,12,29749,0.000403374903358096,1259
1982,"Geauga",28,36,74538,0.000482975126780971,1260
1982,"Greene",29,36,130247,0.000276397920873417,1261
1982,"Guernsey",30,31,41683,0.000743708466281218,1262
1982,"Hamilton",31,554,869976,0.000636799176069225,1263
1982,"Hancock",32,24,64954,0.000369492256058133,1264
1982,"Hardin",33,18,32234,0.000558416578767761,1265
1982,"Harrison",34,20,17548,0.00113973102347846,1266
1982,"Henry",35,12,28030,0.000428112736353907,1267
1982,"Highland",36,17,33801,0.000502943699890536,1268
1982,"Hocking",37,15,24096,0.000622509960159363,1269
1982,"Holmes",38,9,30094,0.000299062936133449,1270
1982,"Huron",39,23,54393,0.000422848528303274,1271
1982,"Jackson",40,19,30130,0.000630600730169267,1272
1982,"Jefferson",41,65,89957,0.000722567448892248,1273
1982,"Knox",42,27,47058,0.000573760040800714,1274
1982,"Lake",43,94,214460,0.000438310174391495,1275
1982,"Lawrence",44,45,62837,0.000716138580772475,1276
1982,"Licking",45,57,123706,0.000460769889900247,1277
1982,"Logan",46,24,39047,0.000614643890695828,1278
1982,"Lorain",47,136,273084,0.000498015262703051,1279
1982,"Lucas",48,277,467708,0.000592249865300572,1280
1982,"Madison",49,14,34021,0.000411510537609124,1281
1982,"Mahoning",50,163,283431,0.000575095878714749,1282
1982,"Marion",51,41,67242,0.000609737961393177,1283
1982,"Medina",52,36,114717,0.000313815737859254,1284
1982,"Meigs",53,12,23676,0.000506842372022301,1285
1982,"Mercer",54,14,38556,0.000363108206245461,1286
1982,"Miami",55,49,89984,0.000544541251778094,1287
1982,"Monroe",56,6,17000,0.000352941176470588,1288
1982,"Montgomery",57,325,566395,0.000573804500392835,1289
1982,"Morgan",58,4,14278,0.000280151281692114,1290
1982,"Morrow",59,6,26706,0.000224668613794653,1291
1982,"Muskingum",60,44,84417,0.000521222028738287,1292
1982,"Noble",61,5,11274,0.000443498314706404,1293
1982,"Ottawa",62,18,39774,0.000452556946749133,1294
1982,"Paulding",63,8,20879,0.000383160113032233,1295
1982,"Perry",64,25,31363,0.000797117622676402,1296
1982,"Pickaway",65,23,42900,0.000536130536130536,1297
1982,"Pike",66,10,24369,0.000410357421313964,1298
1982,"Portage",67,66,137343,0.000480548699242044,1299
1982,"Preble",68,21,37806,0.000555467386129186,1300
1982,"Putnam",69,9,33181,0.000271239564811187,1301
1982,"Richland",70,63,129579,0.000486189891880629,1302
1982,"Ross",71,28,65676,0.000426335343199951,1303
1982,"Sandusky",72,26,62244,0.000417710944026733,1304
1982,"Scioto",73,56,84267,0.000664554333250264,1305
1982,"Seneca",74,28,61064,0.000458535307218656,1306
1982,"Shelby",75,19,43502,0.0004367615282056,1307
1982,"Stark",76,188,377652,0.000497812801203224,1308
1982,"Summit",77,282,517163,0.000545282628494304,1309
1982,"Trumbull",78,111,239941,0.000462613725874277,1310
1982,"Tuscarawas",79,54,85280,0.000633208255159475,1311
1982,"Union",80,9,30303,0.000297000297000297,1312
1982,"Van Wert",81,17,29949,0.000567631640455441,1313
1982,"Vinton",82,7,11331,0.00061777424763922,1314
1982,"Warren",83,40,100896,0.000396447827465905,1315
1982,"Washington",84,30,64462,0.00046539046259812,1316
1982,"Wayne",85,30,98720,0.000303889789303079,1317
1982,"Williams",86,10,36036,0.000277500277500278,1318
1982,"Wood",87,30,109045,0.000275115777889862,1319
1982,"Wyandot",88,5,22490,0.000222321031569586,1320
1983,"Adams",1,9,24385,0.000369079352060693,1321
1983,"Allen",2,62,108996,0.000568828213879408,1322
1983,"Ashland",3,27,45994,0.000587033091272775,1323
1983,"Ashtabula",4,59,101750,0.00057985257985258,1324
1983,"Athens",5,21,57075,0.000367936925098555,1325
1983,"Auglaize",6,16,42689,0.000374803813628804,1326
1983,"Belmont",7,45,81984,0.000548887587822014,1327
1983,"Brown",8,27,32979,0.000818702810879651,1328
1983,"Butler",9,150,260641,0.000575504237629536,1329
1983,"Carroll",10,16,26085,0.000613379336783592,1330
1983,"Champaign",11,19,33324,0.000570159644700516,1331
1983,"Clark",12,73,147078,0.000496335277879764,1332
1983,"Clermont",13,51,133919,0.000380827216451736,1333
1983,"Clinton",14,19,34359,0.000552984661951745,1334
1983,"Columbiana",15,62,112319,0.000551999216517241,1335
1983,"Coshocton",16,18,36036,0.0004995004995005,1336
1983,"Crawford",17,21,48614,0.00043197432838277,1337
1983,"Cuyahoga",18,940,1468625,0.000640054472721083,1338
1983,"Darke",19,23,53482,0.00043005123219027,1339
1983,"Defiance",20,10,38575,0.000259235255994815,1340
1983,"Delaware",21,27,55729,0.000484487430242782,1341
1983,"Erie",22,40,77417,0.000516682382422465,1342
1983,"Fairfield",23,53,94742,0.000559413987460683,1343
1983,"Fayette",24,15,27539,0.000544682087221758,1344
1983,"Franklin",25,478,884464,0.000540440311872501,1345
1983,"Fulton",26,16,37713,0.000424256887545409,1346
1983,"Gallia",27,15,29783,0.000503643017828963,1347
1983,"Geauga",28,25,74379,0.00033611637693435,1348
1983,"Greene",29,57,129412,0.000440453744629555,1349
1983,"Guernsey",30,32,41424,0.000772499034376207,1350
1983,"Hamilton",31,568,865196,0.00065649864308203,1351
1983,"Hancock",32,41,64890,0.000631838495916166,1352
1983,"Hardin",33,25,31687,0.000788967084293243,1353
1983,"Harrison",34,22,17392,0.00126494940202392,1354
1983,"Henry",35,2,28166,7.1007597812966e-05,1355
1983,"Highland",36,24,33687,0.000712441000979606,1356
1983,"Hocking",37,15,24433,0.000613923791593337,1357
1983,"Holmes",38,5,30268,0.000165190960750628,1358
1983,"Huron",39,18,54354,0.000331162379953637,1359
1983,"Jackson",40,14,30319,0.000461756654243214,1360
1983,"Jefferson",41,54,88025,0.000613462084635047,1361
1983,"Knox",42,28,47031,0.000595352001871106,1362
1983,"Lake",43,114,213837,0.000533116345627744,1363
1983,"Lawrence",44,36,62890,0.0005724280489744,1364
1983,"Licking",45,68,123486,0.000550669711546248,1365
1983,"Logan",46,24,39195,0.000612323000382702,1366
1983,"Lorain",47,125,270924,0.000461384004370229,1367
1983,"Lucas",48,292,465203,0.000627682968510521,1368
1983,"Madison",49,24,34529,0.000695067913927423,1369
1983,"Mahoning",50,148,282781,0.000523373211071465,1370
1983,"Marion",51,37,66734,0.00055444001558426,1371
1983,"Medina",52,34,114761,0.000296267895887976,1372
1983,"Meigs",53,9,23545,0.000382246761520493,1373
1983,"Mercer",54,14,38447,0.000364137644029443,1374
1983,"Miami",55,63,89072,0.000707292976468475,1375
1983,"Monroe",56,7,16784,0.000417063870352717,1376
1983,"Montgomery",57,345,562384,0.000613459842385274,1377
1983,"Morgan",58,7,14169,0.000494036276378008,1378
1983,"Morrow",59,13,26522,0.000490159113189051,1379
1983,"Muskingum",60,59,83777,0.000704250569965504,1380
1983,"Noble",61,5,11181,0.000447187192558805,1381
1983,"Ottawa",62,26,39655,0.000655655024587063,1382
1983,"Paulding",63,9,20806,0.00043256752859752,1383
1983,"Perry",64,20,31022,0.000644703758622913,1384
1983,"Pickaway",65,21,42300,0.00049645390070922,1385
1983,"Pike",66,20,24637,0.000811787149409425,1386
1983,"Portage",67,55,136635,0.000402532294068138,1387
1983,"Preble",68,27,37994,0.000710638521871874,1388
1983,"Putnam",69,13,33054,0.000393295818962909,1389
1983,"Richland",70,59,128264,0.000459988773155367,1390
1983,"Ross",71,34,66069,0.00051461351011821,1391
1983,"Sandusky",72,24,61803,0.000388330663560021,1392
1983,"Scioto",73,44,84723,0.000519339494588246,1393
1983,"Seneca",74,36,61109,0.000589111260207171,1394
1983,"Shelby",75,30,43020,0.000697350069735007,1395
1983,"Stark",76,206,375377,0.000548781624873128,1396
1983,"Summit",77,310,513708,0.000603455659635435,1397
1983,"Trumbull",78,133,237249,0.000560592457713204,1398
1983,"Tuscarawas",79,57,85237,0.000668723676337741,1399
1983,"Union",80,14,30167,0.000464083269798124,1400
1983,"Van Wert",81,13,29699,0.00043772517593185,1401
1983,"Vinton",82,13,11383,0.00114205394008609,1402
1983,"Warren",83,42,100762,0.000416823802624005,1403
1983,"Washington",84,32,64710,0.000494513985473652,1404
1983,"Wayne",85,30,98746,0.000303809774573147,1405
1983,"Williams",86,13,35859,0.000362531024289579,1406
1983,"Wood",87,44,107907,0.000407758532810661,1407
1983,"Wyandot",88,10,22396,0.000446508305054474,1408
1984,"Adams",1,12,24307,0.000493684946723166,1409
1984,"Allen",2,69,109889,0.000627906341854053,1410
1984,"Ashland",3,25,46286,0.000540120122715292,1411
1984,"Ashtabula",4,56,101440,0.00055205047318612,1412
1984,"Athens",5,38,57300,0.000663176265270506,1413
1984,"Auglaize",6,35,43300,0.000808314087759815,1414
1984,"Belmont",7,55,81017,0.000678869866818075,1415
1984,"Brown",8,24,33520,0.000715990453460621,1416
1984,"Butler",9,141,264820,0.000532437127105204,1417
1984,"Carroll",10,17,26433,0.000643135474596149,1418
1984,"Champaign",11,18,33390,0.000539083557951483,1419
1984,"Clark",12,87,146861,0.000592396892299521,1420
1984,"Clermont",13,75,135984,0.000551535474761737,1421
1984,"Clinton",14,17,34613,0.000491144945540693,1422
1984,"Columbiana",15,74,111641,0.000662838921184869,1423
1984,"Coshocton",16,15,36241,0.000413895863800668,1424
1984,"Crawford",17,26,49150,0.000528992878942014,1425
1984,"Cuyahoga",18,923,1463525,0.000630669103705096,1426
1984,"Darke",19,24,53819,0.000445939166465375,1427
1984,"Defiance",20,16,38388,0.000416796915702824,1428
1984,"Delaware",21,14,56528,0.000247664874044721,1429
1984,"Erie",22,42,77602,0.000541223164351434,1430
1984,"Fairfield",23,33,95254,0.000346442144161925,1431
1984,"Fayette",24,14,27463,0.000509776790590977,1432
1984,"Franklin",25,444,892418,0.000497524702549702,1433
1984,"Fulton",26,18,38099,0.000472453345232158,1434
1984,"Gallia",27,10,30048,0.000332800851970181,1435
1984,"Geauga",28,20,74485,0.000268510438343291,1436
1984,"Greene",29,50,128887,0.000387936719762272,1437
1984,"Guernsey",30,19,41246,0.000460650729767735,1438
1984,"Hamilton",31,642,865815,0.000741497895046863,1439
1984,"Hancock",32,27,65521,0.000412081622685856,1440
1984,"Hardin",33,15,31714,0.000472977234029135,1441
1984,"Harrison",34,7,16916,0.000413809411208323,1442
1984,"Henry",35,12,28320,0.000423728813559322,1443
1984,"Highland",36,24,34163,0.000702514416181249,1444
1984,"Hocking",37,18,24693,0.000728951524723606,1445
1984,"Holmes",38,6,30344,0.00019773266543633,1446
1984,"Huron",39,21,54922,0.000382360438439969,1447
1984,"Jackson",40,14,30322,0.000461710968933448,1448
1984,"Jefferson",41,68,87432,0.000777747277884527,1449
1984,"Knox",42,26,47170,0.000551197795208819,1450
1984,"Lake",43,103,213190,0.000483137107744266,1451
1984,"Lawrence",44,41,63224,0.000648487915981273,1452
1984,"Licking",45,84,123901,0.000677960629857709,1453
1984,"Logan",46,20,39586,0.000505229121406558,1454
1984,"Lorain",47,124,270238,0.000458854787261599,1455
1984,"Lucas",48,243,462892,0.000524960465940219,1456
1984,"Madison",49,20,34249,0.000583958655727174,1457
1984,"Mahoning",50,147,280329,0.000524383848977452,1458
1984,"Marion",51,26,66436,0.000391354085134566,1459
1984,"Medina",52,41,115305,0.000355578682624344,1460
1984,"Meigs",53,14,23616,0.000592818428184282,1461
1984,"Mercer",54,9,38570,0.000233341975628727,1462
1984,"Miami",55,39,89047,0.000437970959156401,1463
1984,"Monroe",56,7,16628,0.000420976665864806,1464
1984,"Montgomery",57,326,564438,0.000577565649371587,1465
1984,"Morgan",58,6,14185,0.000422982023264011,1466
1984,"Morrow",59,9,26756,0.000336373149947675,1467
1984,"Muskingum",60,62,84376,0.000734806106001707,1468
1984,"Noble",61,10,11226,0.00089078923926599,1469
1984,"Ottawa",62,25,39641,0.000630660175071265,1470
1984,"Paulding",63,11,20727,0.000530708737395667,1471
1984,"Perry",64,23,31451,0.00073129630218435,1472
1984,"Pickaway",65,24,42594,0.000563459642203127,1473
1984,"Pike",66,17,24867,0.000683636948566373,1474
1984,"Portage",67,65,136351,0.000476710841871347,1475
1984,"Preble",68,21,38712,0.000542467451952883,1476
1984,"Putnam",69,10,33436,0.000299078837181481,1477
1984,"Richland",70,66,129339,0.000510286920418435,1478
1984,"Ross",71,36,67414,0.000534013706351796,1479
1984,"Sandusky",72,25,62370,0.000400833734167067,1480
1984,"Scioto",73,70,84275,0.000830614061109463,1481
1984,"Seneca",74,39,61404,0.000635137776040649,1482
1984,"Shelby",75,23,43392,0.000530051622418879,1483
1984,"Stark",76,198,375402,0.000527434590119392,1484
1984,"Summit",77,302,512121,0.000589704386268089,1485
1984,"Trumbull",78,114,235835,0.000483388809973074,1486
1984,"Tuscarawas",79,37,85506,0.000432718171824199,1487
1984,"Union",80,11,30542,0.000360159779975116,1488
1984,"Van Wert",81,17,29900,0.000568561872909699,1489
1984,"Vinton",82,3,11552,0.000259695290858726,1490
1984,"Warren",83,42,101915,0.000412108129323456,1491
1984,"Washington",84,39,64559,0.000604098576495918,1492
1984,"Wayne",85,31,99318,0.000312128717855776,1493
1984,"Williams",86,17,36278,0.000468603561387067,1494
1984,"Wood",87,37,108497,0.000341023254099192,1495
1984,"Wyandot",88,16,22584,0.000708466170740347,1496
1985,"Adams",1,20,24423,0.000818900217008558,1497
1985,"Allen",2,53,110251,0.000480721263299199,1498
1985,"Ashland",3,34,46441,0.000732111711634116,1499
1985,"Ashtabula",4,56,101402,0.000552257351925997,1500
1985,"Athens",5,21,57435,0.00036563071297989,1501
1985,"Auglaize",6,22,43539,0.000505294104136521,1502
1985,"Belmont",7,44,79507,0.000553410391537852,1503
1985,"Brown",8,19,34218,0.000555263311707289,1504
1985,"Butler",9,139,267923,0.00051880577628647,1505
1985,"Carroll",10,11,26607,0.000413425038523697,1506
1985,"Champaign",11,19,33733,0.000563246672397949,1507
1985,"Clark",12,92,146733,0.000626989157176641,1508
1985,"Clermont",13,94,138164,0.000680350887351264,1509
1985,"Clinton",14,26,34600,0.000751445086705202,1510
1985,"Columbiana",15,65,110932,0.000585944542602675,1511
1985,"Coshocton",16,11,35813,0.00030715103454053,1512
1985,"Crawford",17,35,49086,0.000713034266389602,1513
1985,"Cuyahoga",18,937,1454155,0.000644360470513804,1514
1985,"Darke",19,37,53899,0.000686469136718677,1515
1985,"Defiance",20,12,39022,0.000307518835528676,1516
1985,"Delaware",21,24,57335,0.000418592482776663,1517
1985,"Erie",22,40,77340,0.000517196793379881,1518
1985,"Fairfield",23,54,96024,0.000562359410147463,1519
1985,"Fayette",24,16,27443,0.000583026637029479,1520
1985,"Franklin",25,524,898729,0.000583045612192329,1521
1985,"Fulton",26,9,38304,0.000234962406015038,1522
1985,"Gallia",27,6,30066,0.000199560965875075,1523
1985,"Geauga",28,20,74778,0.000267458343363021,1524
1985,"Greene",29,71,129445,0.000548495500019313,1525
1985,"Guernsey",30,22,40677,0.000540846178430071,1526
1985,"Hamilton",31,639,865708,0.000738124171198603,1527
1985,"Hancock",32,31,65895,0.000470445405569467,1528
1985,"Hardin",33,26,31718,0.000819723816129642,1529
1985,"Harrison",34,7,16653,0.000420344682639765,1530
1985,"Henry",35,23,28399,0.00080988767210113,1531
1985,"Highland",36,25,34315,0.000728544368352033,1532
1985,"Hocking",37,18,24579,0.000732332478945441,1533
1985,"Holmes",38,8,30647,0.000261036969360786,1534
1985,"Huron",39,21,54798,0.000383225665170262,1535
